year,country,gdiincj992,gptincj992,rdiincj992,rptincj992
1983,BI,0.5676,0.5986,30.9896,37.0397
1984,BI,0.5663,0.5986,30.7653,37.0397
1985,BI,0.5673,0.5986,30.9229,37.0397
1986,BI,0.5627,0.5986,30.1805,37.0397
1987,BI,0.5681,0.5986,31.0598,37.0397
1988,BI,0.5617,0.5986,30.036,37.0397
1989,BI,0.5640000000000001,0.5986,30.3971,37.0397
1990,BI,0.5641,0.5986,30.4182,37.0397
1991,BI,0.5604,0.5986,29.8322,37.0397
1992,BI,0.5598000000000001,0.5986,29.7443,37.0397
1993,BI,0.5607,0.5986,29.8757,37.0397
1994,BI,0.5674,0.5986,30.9453,37.0397
1995,BI,0.5685,0.5986,31.1299,37.0397
1996,BI,0.5645,0.5986,30.4862,37.0397
1997,BI,0.5750000000000001,0.5986,32.2397,37.0397
1998,BI,0.5749000000000001,0.5986,32.2051,37.0397
1999,BI,0.5678000000000001,0.5896,30.968,35.2116
2000,BI,0.5598000000000001,0.5806,29.637,33.5083
2001,BI,0.5489,0.5717,27.9603,31.9177
2002,BI,0.544,0.5627,27.2206,30.4287
2003,BI,0.5296000000000001,0.5537000000000001,25.314,29.032
2004,BI,0.515,0.5448000000000001,23.5365,27.7193
2005,BI,0.5166000000000001,0.5358,23.6383,26.4832
2006,BI,0.5076,0.5269,22.5968,25.3172
2007,BI,0.5098,0.5328,22.8733,26.0863
2008,BI,0.5182,0.5388000000000001,23.8726,26.8851
2009,BI,0.5221,0.5448000000000001,24.3534,27.7151
2010,BI,0.522,0.5508000000000001,24.3694,28.5784
2011,BI,0.5187,0.5568000000000001,24.0004,29.4769
2012,BI,0.5292,0.5628000000000001,25.2827,30.4128
2013,BI,0.5456,0.5688,27.4831,31.3885
2014,BI,0.5441,0.5671,27.245,31.1317
2015,BI,0.5498000000000001,0.5655,28.0484,30.877
2016,BI,0.5478000000000001,0.5639000000000001,27.7654,30.6245
2017,BI,0.5465,0.5623,27.5804,30.3742
2018,BI,0.5432,0.5606,27.1226,30.126
2019,BI,0.5373,0.559,26.3251,29.8798
2020,BI,0.5363,0.5574,26.2036,29.6357
2021,BI,0.535,0.5574,26.0327,29.6357
2022,BI,0.5248,0.5574,24.7663,29.6357
2023,BI,0.5247,0.5574,24.7549,29.6357
1980,BJ,0.5803,0.5709000000000001,32.9648,31.7654
1981,BJ,0.5781000000000001,0.5709000000000001,32.5645,31.7654
1982,BJ,0.5772,0.5709000000000001,32.4057,31.7654
1983,BJ,0.5767,0.5709000000000001,32.3418,31.7654
1984,BJ,0.5773,0.5709000000000001,32.4508,31.7654
1985,BJ,0.5777,0.5709000000000001,32.5157,31.7654
1986,BJ,0.5754,0.5709000000000001,32.1186,31.7654
1987,BJ,0.5754,0.5709000000000001,32.1243,31.7654
1988,BJ,0.5760000000000001,0.5709000000000001,32.2288,31.7654
1989,BJ,0.5769000000000001,0.5709000000000001,32.3942,31.7654
1990,BJ,0.5770000000000001,0.5709000000000001,32.4025,31.7654
1991,BJ,0.5766,0.5709000000000001,32.3347,31.7654
1992,BJ,0.5753,0.5709000000000001,32.1031,31.7654
1993,BJ,0.5759000000000001,0.5709000000000001,32.2064,31.7654
1994,BJ,0.5733,0.5709000000000001,31.7514,31.7654
1995,BJ,0.5716,0.5709000000000001,31.456,31.7654
1996,BJ,0.5727,0.5709000000000001,31.6471,31.7654
1997,BJ,0.5745,0.5709000000000001,31.9475,31.7654
1998,BJ,0.5750000000000001,0.5709000000000001,32.0444,31.7654
1999,BJ,0.5787,0.5709000000000001,32.7009,31.7654
2000,BJ,0.5753,0.5709000000000001,32.0812,31.7654
2001,BJ,0.5741,0.5709000000000001,31.875,31.7654
2002,BJ,0.5755,0.5709000000000001,32.1234,31.7654
2003,BJ,0.5746,0.5709000000000001,31.9601,31.7654
2004,BJ,0.5780000000000001,0.5756,32.6032,32.6214
2005,BJ,0.5834,0.5804,33.6415,33.5095
2006,BJ,0.5881000000000001,0.5851000000000001,34.581,34.4315
2007,BJ,0.5924,0.5899,35.4614,35.3892
2008,BJ,0.5985,0.5946,36.7847,36.3849
2009,BJ,0.6023000000000001,0.5994,37.6331,37.4209
2010,BJ,0.6084,0.6042000000000001,39.0561,38.4996
2011,BJ,0.6135,0.6089,40.3106,39.6237
2012,BJ,0.6173000000000001,0.6163000000000001,41.3049,41.4227
2013,BJ,0.6204000000000001,0.6237,42.15,43.3264
2014,BJ,0.6257,0.6311,43.6249,45.3443
2015,BJ,0.6287,0.6385000000000001,44.4866,47.4868
2016,BJ,0.6113000000000001,0.6128,39.9798,40.6062
2017,BJ,0.5911000000000001,0.5871000000000001,35.4423,34.9803
2018,BJ,0.5709000000000001,0.5614,31.4509,30.2945
2019,BJ,0.5608000000000001,0.5495,29.7528,28.4309
2020,BJ,0.5492,0.5376000000000001,27.9243,26.6995
2021,BJ,0.5376000000000001,0.5256000000000001,26.2295,25.0868
2022,BJ,0.5375,0.5256000000000001,26.213,25.0868
2023,BJ,0.5375,0.5256000000000001,26.2161,25.0868
1980,BM,0.3927,0.4403,12.9455,16.2005
1981,BM,0.3936,0.4412,13.0022,16.2741
1982,BM,0.3945,0.4421,13.0602,16.3494
1983,BM,0.3954,0.443,13.1196,16.4265
1984,BM,0.3963,0.444,13.1805,16.5054
1985,BM,0.3972,0.4449,13.2427,16.5861
1986,BM,0.3982,0.4459,13.3064,16.6688
1987,BM,0.3992,0.4469,13.3717,16.7536
1988,BM,0.4002,0.4479,13.4386,16.8404
1989,BM,0.4012,0.449,13.5073,16.9294
1990,BM,0.4023,0.45,13.5776,17.0207
1991,BM,0.4036,0.4515,13.6925,17.1709
1992,BM,0.4048,0.453,13.8036,17.3163
1993,BM,0.4061,0.4544,13.9113,17.457
1994,BM,0.4073,0.4558,14.0156,17.5935
1995,BM,0.4085,0.4571,14.1167,17.7257
1996,BM,0.4097,0.4584,14.2147,17.8539
1997,BM,0.4109,0.4596,14.3098,17.9784
1998,BM,0.412,0.4608,14.4021,18.0992
1999,BM,0.4132,0.462,14.4918,18.2165
2000,BM,0.4143,0.4631,14.5789,18.3305
2001,BM,0.4231,0.4719,15.238,19.1606
2002,BM,0.4318,0.4805,15.9104,20.0076
2003,BM,0.4404,0.489,16.5967,20.8718
2004,BM,0.4489,0.4972,17.2974,21.7539
2005,BM,0.4573,0.5052,18.0127,22.6543
2006,BM,0.4655,0.5131,18.7432,23.5738
2007,BM,0.4735,0.5207,19.4894,24.5128
2008,BM,0.4814000000000001,0.5282,20.2519,25.472
2009,BM,0.4892,0.5356000000000001,21.031,26.4521
2010,BM,0.4968,0.5428000000000001,21.8273,27.4537
2011,BM,0.4989,0.5447000000000001,22.054,27.7359
2012,BM,0.5009,0.5466,22.2726,28.008
2013,BM,0.5028,0.5483,22.4835,28.2705
2014,BM,0.5046,0.55,22.6871,28.524
2015,BM,0.5063,0.5516,22.8839,28.7689
2016,BM,0.508,0.5531,23.074,29.0056
2017,BM,0.5096,0.5546,23.258,29.2345
2018,BM,0.5111,0.556,23.4359,29.456
2019,BM,0.5125000000000001,0.5574,23.6083,29.6705
2020,BM,0.5139,0.5587,23.7752,29.8783
2021,BM,0.5139,0.5587,23.7753,29.8783
2022,BM,0.5139,0.5587,23.7752,29.8783
2023,BM,0.5139,0.5587,23.7752,29.8783
1980,BN,0.4617,0.4608,17.5973,17.8052
1981,BN,0.461,0.4608,17.5316,17.8052
1982,BN,0.4602,0.4608,17.4726,17.8052
1983,BN,0.4617,0.4608,17.5886,17.8052
1984,BN,0.4632,0.4608,17.7124,17.8052
1985,BN,0.4633,0.4608,17.7143,17.8052
1986,BN,0.4645,0.4608,17.8204,17.8052
1987,BN,0.4668,0.4608,18.0306,17.8052
1988,BN,0.4656,0.4608,17.9163,17.8052
1989,BN,0.466,0.4608,17.9536,17.8052
1990,BN,0.4649,0.4608,17.8542,17.8052
1991,BN,0.4647,0.4608,17.8404,17.8052
1992,BN,0.4634,0.4608,17.7253,17.8052
1993,BN,0.4638,0.4608,17.7574,17.8052
1994,BN,0.4635,0.4608,17.7289,17.8052
1995,BN,0.4627,0.4608,17.6665,17.8052
1996,BN,0.4618,0.4608,17.5886,17.8052
1997,BN,0.4609,0.4608,17.5053,17.8052
1998,BN,0.4612,0.4608,17.5299,17.8052
1999,BN,0.4597,0.4608,17.4107,17.8052
2000,BN,0.4592,0.4608,17.3624,17.8052
2001,BN,0.4551,0.4608,17.0191,17.8052
2002,BN,0.4562,0.4608,17.1198,17.8052
2003,BN,0.4558,0.4608,17.0812,17.8052
2004,BN,0.4557,0.4608,17.0766,17.8052
2005,BN,0.4561,0.4608,17.0999,17.8052
2006,BN,0.4504,0.4528,16.6131,17.1683
2007,BN,0.4476,0.447,16.3867,16.7387
2008,BN,0.4412,0.4415,15.8924,16.3497
2009,BN,0.4404,0.4401,15.8699,16.2888
2010,BN,0.4383,0.4346,15.7209,15.9204
2011,BN,0.4317,0.4267,15.2212,15.3825
2012,BN,0.431,0.426,15.1979,15.3657
2013,BN,0.4347,0.4288,15.5104,15.6028
2014,BN,0.4409,0.4345,16.0273,16.0652
2015,BN,0.4441,0.4369,16.3096,16.2897
2016,BN,0.4488,0.4408,16.7311,16.6296
2017,BN,0.4492,0.44,16.7562,16.5668
2018,BN,0.4454,0.4385,16.4603,16.4499
2019,BN,0.4474,0.4385,16.6141,16.4499
2020,BN,0.4429,0.4385,16.2835,16.4499
2021,BN,0.4454,0.4385,16.4674,16.4499
2022,BN,0.4452,0.4385,16.452,16.4499
2023,BN,0.4457,0.4385,16.4859,16.4499
1980,BO,0.6535000000000001,0.6777000000000001,53.80990000000001,65.09870000000001
1981,BO,0.6568,0.6777000000000001,55.1212,65.09870000000001
